issue_id,result_date,results,sale_amount_R9,prize_count_R9,prize_R9,sale_amount_14,prize_count_14_1,prize_14_1,prize_count_14_2,prize_14_2
23071,2023/5/26,1 3 0 3 1 3 3 1 3 0 1 3 3 3,19398090,3689,3365,23134398,5,2072842,263,16888
23072,2023/5/28,3 3 0 1 3 3 0 0 3 0 3 1 3 3,24357998,739,21094,35971886,5,3223080,244,28305
23073,2023/5/29,1 3 3 0 3 1 3 3 3 0 0 3 3 1,24412252,9099,1717,35112364,52,302506,1353,4982
23074,2023/6/4,3 3 0 0 3 3 0 0 3 3 1 0 0 3,21297610,359,37967,32806926,1,5000000,48,131227
23075,2023/6/5,3 0 3 3 0 3 3 1 1 3 1 1 3 1,21677588,16752,828,39648800,109,251928,3103,2453
23076,2023/6/12,3 0 0 3 1 3 0 3 3 3 0 1 0 1,16609434,911,11668,22215146,1,5000000,97,43972
23077,2023/6/17,3 3 3 3 0 0 3 0 0 0 3 1 0 0,14955656,82160,116,45834050,798,31937,28278,311
23078,2023/6/18,3 3 3 1 3 1 1 0 3 0 1 0 3 0,13517448,20069,431,23199152,169,61498,3804,1170
23079,2023/6/21,1 3 3 3 3 3 1 0 3 3 0 3 1 3,15291066,46334,211,44912128,350,57487,29913,288
23080,2023/6/25,0 0 3 3 3 1 1 1 1 1 1 3 0 3,16593220,183,58030,18517356,0,0,3,1185110
23081,2023/7/2,3 1 3 1 1 0 3 3 3 1 3 3 1 3,20271536,1222,10616,31447468,6,3730706,200,30189
23082,2023/7/4,1 1 3 1 3 3 0 3 3 3 1 0 3 0,16276668,2470,4217,29484450,10,1320903,402,14082
23083,2023/7/9,0 1 1 3 3 3 1 1 3 0 0 0 3 3,16706390,2791,3830,18951298,4,2122545,208,17493
23084,2023/7/10,3 3 0 0 1 0 0 0 0 0 1 3 1 3,17016568,1025,10624,20816890,9,1036218,453,8823
23085,2023/7/13,3 3 1 3 0 3 1 3 0 0 3 3 1 0,15181712,7194,1350,24192830,55,197061,2097,2215
23086,2023/7/14,3 3 1 1 1 1 3 3 1 1 1 3 3 1,13358066,1819,4699,17196226,5,1540781,189,17469
23087,2023/7/17,1 0 3 1 3 0 0 0 0 3 3 3 0 3,17514740,3620,3096,26912008,38,317278,1102,4688
23088,2023/7/21,3 3 0 3 3 0 3 0 0 0 3 0 0 3,15519624,8021,1238,27812616,55,226546,2328,2293
23089,2023/7/23,3 0 3 3 1 0 1 0 0 3 3 0 3 3,17092062,3287,3327,24739730,25,443335,631,7527
23090,2023/7/25,3 3 3 3 1 3 1 0 3 3 0 3 0 3,17161710,53465,205,23941548,402,26681,7863,584
23091,2023/7/28,3 3 3 0 1 3 3 1 0 3 3 1 1 3,16676506,3814,2798,28518638,13,982796,537,10196
23092,2023/7/30,3 3 3 0 3 0 0 1 3 3 3 0 0 0,15123802,1646,5880,16249284,7,1039954,254,12282
23093,2023/8/1,3 0 3 1 3 0 3 3 0 0 3 3 3 0,16614798,3144,3382,20341854,25,364526,773,5052
23094,2023/8/3,0 0 0 3 0 1 3 0 1 3 3 1 1 3,15141336,6085,1592,29412530,60,219613,1688,3345
23095,2023/8/4,3 0 0 1 3 3 0 3 0 1 1 1 0 0,15466520,34,291134,21447196,0,0,1,4117861
23096,2023/8/6,3 1 3 1 0 3 3 3 3 1 0 3 0 0,17696164,4534,2497,24545900,39,528330,944,4992
23097,2023/8/7,3 1 0 3 1 1 1 3 3 3 3 0 0 3,15051990,998,9652,18386384,2,4118550,90,39224
23098,2023/8/13,1 3 * 3 3 0 3 0 3 3 3 3 3 3,17978482,64006,179,23698174,686,15476,14170,321
23099,2023/8/13,1 3 0 0 3 0 1 1 0 3 1 3 3 0,24720048,4008,3947,29352358,21,626183,705,7993
23100,2023/8/14,1 1 0 0 1 0 1 0 3 3 3 3 0 1,21511680,556,24761,24388784,1,5000000,26,180101
23101,2023/8/18,3 3 1 0 3 0 1 3 0 3 3 1 1 3,19270016,17381,709,32223444,208,97895,5114,1209
23102,2023/8/19,3 1 0 0 3 1 3 0 3 1 0 3 3 3,20713718,20449,648,20819090,153,60960,3212,1244
23103,2023/8/20,3 0 0 3 3 3 0 3 3 0 3 1 0 1,25017060,89289,179,37645682,909,18553,16161,447
23104,2023/8/21,3 3 3 3 1 0 0 3 3 3 1 1 3 1,24422436,17658,885,29885500,68,196892,1942,2954
23105,2023/8/25,0 1 0 1 3 1 0 0 3 1 3 0 0 1,16979750,2994,3629,20027700,15,598160,437,8799
23106,2023/8/27,1 3 0 1 0 1 0 0 0 3 3 1 3 0,26513206,228,74423,33399506,1,5000000,55,116594
23107,2023/8/28,0 0 0 1 3 1 0 3 0 0 3 0 3 1,24647246,2942,5361,47457096,14,2230268,400,22779
23108,2023/9/1,3 1 3 3 0 1 3 0 1 0 0 3 1 1,17906536,424,27028,21677852,0,0,19,219060
23109,2023/9/2,0 1 1 3 3 0 3 0 1 1 0 0 3 0,21392476,77,177807,34820456,1,5000000,27,247612
23110,2023/9/3,3 0 1 0 3 3 1 3 3 0 0 3 3 3,28549982,1878,9729,67954388,31,1637251,813,16048
23111,2023/9/9,3 3 3 1 0 3 3 0 1 * 0 3 3 0,26683470,236003,72,32835708,5894,2495,70086,89
23112,2023/9/9,0 3 1 3 3 3 3 0 3 3 0 3 0 1,18290270,326394,35,49775198,7791,2862,117815,81
23113,2023/9/11,0 1 0 1 1 1 3 0 3 3 0 0 3 0,17994456,5016,2295,32153216,24,600193,903,6836
23114,2023/9/13,3 0 3 3 0 3 3 3 3 3 3 3 0 3,18925500,420259,28,36454850,7061,2312,95928,72
23115,2023/9/16,1 0 1 3 1 3 0 3 1 0 3 3 0 1,24112484,120,128599,20358318,2,4560263,22,177672
23116,2023/9/17,3 3 3 0 0 0 3 0 3 0 1 3 3 1,28611628,55070,332,33776666,815,18566,17364,373
23117,2023/9/18,1 0 3 1 3 1 3 3 3 3 3 0 1 1,26960184,3563,4842,31206960,6,2330119,240,24965
23118,2023/9/21,1 3 3 3 1 3 3 3 0 3 1 0 1 3,19585490,67195,186,37108552,1133,14673,29061,245
23119,2023/9/22,3 0 3 0 0 3 3 3 3 0 3 0 3 1,18437080,553432,21,31338624,6877,2041,95838,62
23120,2023/9/24,1 0 3 3 1 1 3 0 0 * 0 3 1 0,19890462,8618,1477,26068832,27,432549,809,6186
23121,2023/9/24,1 3 1 0 0 3 3 0 3 0 3 3 1 3,26853252,8437,2036,37700226,41,411943,1480,4890
23122,2023/9/25,1 0 3 1 1 0 3 0 1 1 3 1 1 3,22426502,243,59065,34700516,0,0,71,93838
23123,2023/9/29,0 0 3 3 1 3 0 1 3 1 0 0 0 1,28418224,1736,10476,62677388,12,3635441,469,25658
23124,2023/9/30,0 0 3 3 3 0 0 0 1 1 3 0 0 0,22753176,656,22198,23395888,4,2620339,121,37124
23125,2023/10/5,3 0 3 3 0 3 0 3 0 3 0 0 3 1,22509666,709,20319,35689638,5,3197791,160,42827
23126,2023/10/6,1 0 0 1 1 0 3 3 3 0 0 3 1 3,19994454,8081,1583,20956872,19,494140,476,8453
23127,2023/10/7,3 1 1 3 1 1 3 0 3 3 3 3 3 0,20286378,1421,9136,19796522,2,4434420,103,36902
23128,2023/10/8,3 3 3 3 0 1 3 1 3 0 0 1 3 0,25234760,4211,3835,34969460,41,382105,1351,4969
23129,2023/10/9,1 1 1 3 3 3 3 3 3 0 0 3 1 1,28261974,2127,8503,36067018,8,2019753,223,31053
23130,2023/10/14,1 3 0 3 1 3 0 3 0 3 1 0 0 0,23032222,430,34280,33641824,4,3767884,127,50860
23131,2023/10/16,0 3 3 3 3 3 3 3 1 3 1 3 3 0,14702990,15594,603,36907686,203,81451,6113,1159
23132,2023/10/22,3 3 1 3 0 0 0 0 * 0 0 3 0 0,21307580,121285,112,34296392,1456,10552,29112,226
23133,2023/10/22,* 3 3 3 1 3 1 3 0 3 * 0 3 0,22524066,35044,411,19348378,264,32833,6354,584
23134,2023/10/22,3 3 0 1 3 1 0 0 0 0 0 3 0 0,25970128,138323,120,35322244,1668,9487,30135,225
23135,2023/10/23,3 0 1 3 3 0 3 1 3 3 1 3 3 0,26877640,12029,1430,30534952,54,253327,1220,4805
23136,2023/10/26,3 0 0 1 0 0 3 3 3 3 0 1 3 0,23620436,420204,35,45839270,6257,3282,99216,88
23137,2023/10/27,3 0 0 3 1 1 1 3 3 3 0 3 3 1,23318560,35405,421,33448770,203,73817,5063,1268
23138,2023/10/29,3 3 1 3 3 3 0 3 3 0 3 0 3 3,27612508,55327,319,40692768,573,31815,12297,635
23139,2023/11/2,3 1 3 0 1 3 1 3 1 1 1 3 3 *,27293436,161813,107,44481152,2535,7860,37976,224
23140,2023/11/2,1 3 3 3 3 3 0 0 3 3 3 3 0 1,20331994,71,183274,28701564,0,0,35,157448
23141,2023/11/5,3 3 1 3 0 3 1 0 1 0 3 0 0 0,29225154,478,39129,58585996,4,5000000,125,89988
23142,2023/11/6,3 1 1 3 3 3 0 3 0 1 0 0 3 3,27602676,209,84524,64722030,0,0,54,230122
23143,2023/11/9,3 3 3 3 3 3 0 1 3 3 3 0 3 3,24684756,16465,959,133866702,360,300201,12679,2027
23144,2023/11/10,0 3 3 3 0 3 3 0 3 3 0 3 3 3,23610728,59267,254,42532600,813,23437,20086,406
23145,2023/11/11,0 3 0 1 1 3 3 1 3 0 0 0 3 3,20968824,5894,2276,21703974,37,262794,834,4996
23146,2023/11/12,0 3 3 3 1 1 3 3 1 3 1 0 1 3,26858736,24014,715,42969324,146,131851,3498,2358
23147,2023/11/13,3 3 3 1 3 1 3 3 1 1 3 3 1 3,28128266,182213,98,47334416,3596,5897,51828,175
23148,2023/11/18,0 3 1 3 0 1 3 1 0 0 3 3 1 3,19779084,1349,9383,33711296,9,1678073,280,23116
23149,2023/11/20,3 0 1 3 3 1 3 3 3 1 3 0 0 3,15463066,221515,44,41171150,8221,2243,117808,67
23150,2023/11/22,0 1 0 0 3 3 0 1 3 3 1 1 1 1,20318012,9343,1391,35740148,27,593021,885,7753
23151,2023/11/25,1 0 1 3 3 3 3 0 0 3 0 3 1 3,21728024,17148,810,24466904,110,99647,2835,1657
23152,2023/11/26,1 3 0 0 3 0 0 1 3 0 3 0 0 3,23615110,4351,3473,26794710,15,800268,414,12426
23153,2023/11/27,0 0 1 1 0 3 3 1 3 0 3 0 1 3,25094660,8836,1817,30126426,28,482022,957,6044
23154,2023/11/30,3 0 1 3 0 3 3 0 1 3 1 3 1 1,23669562,3303,4586,39213866,11,1597073,401,18775
23155,2023/12/1,3 0 1 3 0 0 1 3 1 3 1 3 0 1,21760824,3839,3627,33942212,12,1267175,520,12532
23156,2023/12/2,0 0 1 3 0 3 3 3 3 3 0 3 1 3,19356242,9121,1358,20283414,44,206522,1085,3589
23157,2023/12/4,3 3 3 0 3 3 * 3 3 3 3 3 3 3,22749192,1104832,13,45926278,35891,573,330438,26
23158,2023/12/4,3 1 3 1 1 0 1 3 3 0 0 1 1 3,26455788,2707,6254,37082760,7,2373296,227,31365
23159,2023/12/6,3 0 3 0 1 3 3 0 0 3 3 3 3 3,22992212,26775,549,21937200,180,54599,4086,1030
23160,2023/12/8,3 0 3 0 3 3 3 0 3 3 3 1 3 1,23468012,1405,10690,34389354,5,3081286,142,46498
23161,2023/12/9,3 3 0 1 3 3 1 3 3 3 0 0 1 3,19165334,4348,2821,19761802,20,442664,412,9209
23162,2023/12/10,1 1 0 3 3 0 3 3 3 3 0 3 3 1,27038882,141,122729,37349336,0,0,24,298794
23163,2023/12/12,3 3 0 3 1 1 3 0 1 1 1 0 1 3,26898644,1660,10370,53944502,9,4544404,311,33303
23164,2023/12/14,3 1 3 1 0 0 0 0 3 1 0 3 3 3,23448628,9338,1607,35943424,66,243979,2096,3292
23165,2023/12/15,3 3 3 0 0 3 3 3 3 3 0 0 3 0,21803956,60691,229,30004562,733,18338,14659,392
23166,2023/12/16,0 1 1 3 1 3 0 3 0 3 3 1 0 0,19498596,762,16376,20655634,2,4626862,59,67218
23167,2023/12/18,3 * 3 1 0 1 0 0 3 3 3 3 0 1,26007952,2684,6201,40277158,17,1061421,669,11559
23168,2023/12/18,3 0 3 1 3 3 3 1 3 3 0 1 1 3,25794604,37023,445,40899134,419,43729,10616,739
23169,2023/12/20,1 1 1 0 0 0 1 0 0 3 3 1 0 0,21527094,131,105170,24023040,0,0,6,768737
23170,2023/12/21,3 3 0 3 3 3 1 3 3 3 3 3 3 3,22398710,177320,80,67164048,3473,11762,64768,199
23171,2023/12/23,1 1 3 3 3 3 0 0 0 1 1 1 0 3,20816008,396,33642,24883646,1,5000000,65,73502
23172,2023/12/24,3 0 3 3 0 1 3 0 1 3 3 3 3 3,22514742,3442,4186,37981100,33,701921,1014,7191
23173,2023/12/27,0 3 0 0 3 3 3 0 3 3 3 3 1 1,21834008,99,141149,30313852,0,0,14,415732
23174,2023/12/31,0 3 3 3 3 3 3 1 3 1 3 3 3 3,26233494,35044,479,62940294,436,95820,10149,1190
24001,2024/1/2,3 3 3 0 0 0 3 1 1 3 1 1 3 3,22719678,2769,5251,27046492,1,5000000,118,44007
24002,2024/1/5,3 3 3 3 0 1 3 3 3 3 3 3 0 0,21576936,51311,269,41493494,663,38772,13458,591
24003,2024/1/7,0 0 0 0 0 3 3 0 1 3 1 3 0 1,21299772,92932,146,31674974,1082,13114,19058,319
24004,2024/1/8,0 1 0 1 3 1 0 0 0 3 0 1 3 1,20377564,2356,5535,31599062,9,1572931,263,23068
24005,2024/1/14,3 0 3 1 3 0 3 0 1 3 1 3 * 3,19107690,16659,734,25980520,79,147332,2088,2389
24006,2024/1/14,3 1 1 3 0 0 1 0 1 1 0 1 3 0,22549774,5791,2492,35517504,24,662993,1294,5269
24007,2024/1/15,3 3 3 1 1 1 3 3 3 1 3 1 0 1,20453312,8527,1535,36573402,10,1638488,390,18005
24008,2024/1/17,3 0 0 3 3 3 3 3 3 1 1 3 0 3,16766088,22469,477,33254998,80,186227,7539,846
24009,2024/1/19,1 3 0 0 1 3 0 3 1 3 1 3 0 1,18077626,14749,784,31104160,76,183350,1654,3610
24010,2024/1/21,3 0 0 0 * 0 3 3 3 3 3 3 3 3,19476240,2073,6012,34355002,13,1183926,622,10604
24011,2024/1/21,1 3 3 3 1 3 3 0 1 0 3 0 3 0,19784406,4413,2869,31058736,28,496939,807,7389
24012,2024/1/22,1 0 1 0 0 0 3 3 0 0 3 3 0 3,21721734,811,17141,36634302,8,2051520,714,9851
24013,2024/1/24,3 3 1 3 3 0 0 0 1 1 0 0 3 3,16462674,541,19475,27479184,2,5000000,147,35891
24014,2024/1/26,3 3 0 1 1 1 3 3 1 3 1 1 0 1,18332374,1014,11570,35767816,2,5000000,113,60773
24015,2024/1/27,1 1 1 0 3 3 3 0 0 0 3 3 3 3,16785770,4603,2333,23722142,15,1264145,536,8497
24016,2024/1/28,0 1 3 0 0 3 1 3 0 1 1 3 1 1,22592676,215,67252,40003336,1,5000000,19,404244
24017,2024/1/29,3 1 0 3 3 3 3 3 1 0 0 1 1 3,22384494,79138,181,52164950,1964,18478,32317,309
24018,2024/1/31,0 3 3 1 0 3 1 0 3 0 3 3 3 0,18298458,1404,8341,29573092,6,2208124,294,19313
24019,2024/2/2,0 1 3 3 3 1 0 1 0 3 3 0 1 1,21573684,14884,927,42704704,74,258536,2026,4047
24020,2024/2/3,0 1 0 1 1 1 3 3 0 3 1 1 3 3,19501284,2753,4533,25767214,3,3847903,176,28109
24021,2024/2/4,3 1 1 1 1 3 0 3 1 0 0 0 3 1,22331252,1117,12794,32479920,2,5000000,133,46888
24022,2024/2/5,1 3 0 3 1 3 1 3 3 3 1 0 1 1,22082236,970,14569,43298596,5,4789755,169,49191
24023,2024/2/19,0 0 1 3 1 1 0 3 1 0 1 0 1 3,19770494,45,281180,25335326,0,0,1,4864382
24024,2024/2/22,1 0 1 3 3 1 3 1 3 3 0 3 0 1,18353676,2089,5622,46045394,20,1598928,688,12849
24025,2024/2/23,1 1 3 0 1 1 3 3 1 0 0 0 0 0,19061024,48,254146,19586406,0,0,0,0
24026,2024/2/24,3 0 1 3 0 0 3 0 0 3 0 1 1 3,21625902,727,19037,41531948,2,5000000,132,60410
24027,2024/2/25,0 1 3 3 0 3 3 1 1 1 3 1 3 1,24999002,2443,6549,65053964,27,1862436,802,15574
24028,2024/2/26,1 0 3 1 0 1 3 1 3 3 0 1 1 3,24818690,191,83162,33145766,0,0,21,303047
24029,2024/2/28,3 3 3 3 1 1 0 3 3 3 1 1 1 0,21034436,8315,1619,37462590,44,718921,974,7384
24030,2024/3/1,3 3 0 3 0 3 3 0 3 * 3 0 0 3,20586232,106783,123,30858870,807,17131,19952,296
24031,2024/3/3,3 1 1 3 0 3 1 0 * 1 1 3 3 0,21582044,1838,7514,19590200,9,975156,224,16791
24032,2024/3/3,3 3 3 0 0 1 0 0 0 0 1 0 0 1,23098798,46042,321,26830646,451,26652,8357,616
24033,2024/3/4,3 0 3 1 0 0 3 3 3 1 1 0 1 3,24820830,1199,13248,26540208,7,1698573,157,32456
24034,2024/3/6,3 1 3 0 3 0 1 0 3 3 3 3 3 1,19322788,75519,163,27692482,1222,10152,21732,244
24035,2024/3/8,0 3 1 1 1 0 3 3 3 3 1 1 3 1,18570586,1633,7278,23534260,5,2108669,147,30738
24036,2024/3/9,0 3 3 0 1 3 0 0 1 3 0 3 0 3,23398056,10623,1409,25115622,54,208366,1484,3249
24037,2024/3/10,3 1 1 3 3 1 3 3 3 0 3 3 0 0,22465210,27080,530,32456642,137,106135,3573,1744
24038,2024/3/11,0 3 1 1 0 3 3 3 1 1 3 0 3 0,26767838,12634,1355,31766220,60,237187,1472,4143
24039,2024/3/13,3 3 0 3 3 3 0 3 3 3 0 1 0 1,19744148,7111,1777,22139968,62,159979,1406,3023
24040,2024/3/15,3 3 3 0 3 3 0 3 3 3 3 3 1 3,18805510,132598,90,22633062,2611,3883,38397,113
24041,2024/3/16,0 0 0 0 3 0 3 3 3 3 0 3 1 3,21012508,6707,2005,22181682,33,301133,918,4639
24042,2024/3/17,1 3 3 3 3 0 0 3 1 0 0 3 0 3,25116002,11561,1390,32693082,63,232484,1552,4044
24043,2024/3/22,1 1 0 3 0 * 3 1 3 0 3 0 3 3,25947118,8630,1924,30437714,29,470210,793,7369
24044,2024/3/22,1 0 1 3 3 3 3 3 3 3 3 3 3 0,14689084,68435,137,39759320,1683,10583,42006,181
24045,2024/3/24,0 3 1 3 0 0 0 1 0 1 0 1 1 3,15446064,32,308921,17982234,0,0,3,1150862
24046,2024/3/27,3 0 0 1 0 1 3 0 3 3 1 1 1 3,22501914,10872,1324,45493598,89,319518,4158,2100
24047,2024/3/30,3 1 0 0 3 0 1 3 0 1 3 0 3 0,20776102,9344,1423,24881760,48,232229,1018,4692
24048,2024/3/31,1 3 1 3 3 1 0 3 1 0 3 0 1 3,24286902,1323,11748,31509066,3,4705353,207,29225
24049,2024/4/1,3 1 1 1 1 3 0 3 0 0 0 3 0 0,24931250,361,44199,30837166,0,0,23,257423
24050,2024/4/2,1 0 0 3 0 0 3 3 1 1 1 3 0 0,20462022,1838,7124,37528672,17,1801640,403,17879
24051,2024/4/3,3 1 3 1 1 1 0 3 3 0 0 1 1 1,22233046,8975,1585,21800432,32,305206,855,4895
24052,2024/4/5,1 3 3 3 3 3 3 0 3 1 1 1 1 0,19086920,10435,1170,37758108,32,528613,2271,3192
24053,2024/4/7,3 0 0 1 3 0 0 0 3 0 3 3 1 3,26482962,1395,12149,33242950,8,1861605,245,26051
24054,2024/4/8,1 1 3 3 0 0 0 3 3 1 1 3 0 0,23045626,217,67968,29859892,0,0,19,301742
24055,2024/4/10,1 1 3 3 1 1 1 3 0 0 3 1 0 1,19312004,87,142065,35318112,0,0,9,753453
24056,2024/4/12,3 0 0 0 3 3 3 1 3 3 3 1 1 3,23314730,490,30451,67501232,10,5000000,255,50824
24057,2024/4/13,3 3 3 3 3 3 3 3 0 0 0 3 0 0,21174676,1281,10579,37685234,11,2393025,337,21470
24058,2024/4/14,1 1 3 3 1 1 3 3 0 3 1 1 0 1,23952590,6687,2292,37840196,21,807257,641,11334
24059,2024/4/18,0 0 0 0 3 1 * 1 3 1 1 1 3 3,24996864,60,266633,41824282,0,0,6,1338377
24060,2024/4/18,3 3 0 3 3 3 1 1 0 0 0 3 3 0,17724338,1502,7552,31233008,10,3272966,394,15220
24061,2024/4/19,3 3 1 0 3 3 1 3 1 0 3 3 3 0,15499148,471,21060,18832924,0,0,55,65744
24062,2024/4/20,1 3 0 1 0 1 1 3 0 3 3 1 1 1,19892562,374,34040,25932300,2,5000000,68,73220
24063,2024/4/21,0 0 0 3 0 3 0 0 3 3 3 0 3 3,24807846,11716,1355,43421004,113,261127,3443,2421
24064,2024/4/22,3 3 0 1 1 0 0 0 3 3 0 1 3 3,25387142,19140,848,28823350,187,69052,5636,981
24065,2024/4/24,3 3 0 3 0 0 3 3 0 3 0 3 0 0,18220710,25163,463,19554552,238,36808,5137,730
24066,2024/4/26,3 0 3 3 3 0 3 3 1 0 0 3 0 3,16273930,3080,3381,18002518,13,620394,572,6042
24067,2024/4/27,3 3 3 1 3 0 1 0 1 1 3 1 1 1,19240830,428,28771,19538140,0,0,21,178634
24068,2024/4/28,1 3 1 1 3 1 3 0 3 0 1 1 1 3,20361034,443,29415,32576864,2,5000000,56,111692
24069,2024/4/29,0 3 0 1 1 0 1 1 3 3 3 1 3 1,24894674,7648,2083,43550282,69,476203,1702,4912
24070,2024/5/3,1 3 0 1 0 3 3 0 0 3 3 0 3 3,17178144,1455,7556,18395496,8,1030147,295,11972
24071,2024/5/4,1 1 3 3 1 0 0 3 3 0 3 1 1 3,18478094,2866,4126,17167960,9,854582,310,10633
24072,2024/5/5,0 1 0 3 3 1 3 3 1 3 3 0 3 1,22931448,25128,584,27716250,95,130704,2495,2132
24073,2024/5/6,3 3 3 0 0 1 1 3 1 1 3 0 1 3,21509394,54,254926,26837914,0,0,7,736125
24074,2024/5/10,0 3 1 3 1 3 3 0 1 0 0 3 0 3,18468146,501,23592,32924690,3,5000000,139,45478
24075,2024/5/11,0 3 1 0 1 3 1 1 1 0 3 0 0 0,19608378,860,14592,25542136,1,5000000,71,69071
24076,2024/5/12,0 1 0 3 3 3 0 1 1 3 1 3 0 3,21904148,1344,10430,47888470,7,5000000,286,32148
24077,2024/5/13,0 0 3 0 3 0 1 3 3 1 3 0 0 0,23007326,3403,4326,45220380,30,830976,1201,7229
24078,2024/5/15,1 0 0 3 3 1 3 0 3 1 0 0 3 0,18999004,2974,4088,20650352,14,660811,328,12088
24079,2024/5/16,0 3 0 0 3 3 0 3 0 3 3 3 0 0,19384360,1492,8315,18478966,11,752597,282,12581
24080,2024/5/17,3 1 0 3 1 1 0 3 3 0 0 3 3 0,20107946,9715,1324,22740706,48,212246,1407,3103
24081,2024/5/19,3 0 3 3 3 3 1 3 3 0 3 3 0 0,23615328,52043,290,29049944,982,13252,15235,366
24082,2024/5/20,3 0 0 3 3 0 1 3 1 0 0 0 3 1,22764472,66831,218,39171960,1042,16841,19347,388
24083,2024/5/24,0 1 1 3 0 3 1 1 3 0 3 0 0 3,17508086,168,66697,14054646,0,0,14,192749
24084,2024/5/26,3 0 0 3 1 1 0 3 0 1 0 3 0 1,20865922,254,52575,35438802,1,5000000,39,174467
24085,2024/5/27,0 3 1 3 0 1 1 1 1 0 1 3 3 0,22468744,331,43444,42837604,0,0,20,411240
24086,2024/5/31,1 0 3 3 1 3 3 3 1 3 3 1 1 3,18616676,6247,1907,70774934,191,356395,4608,2948
24087,2024/6/2,0 3 3 0 1 3 1 3 3 0 3 3 1 3,18062830,3213,3597,20341436,13,700997,330,11835
24088,2024/6/3,0 3 0 0 3 0 1 0 1 3 1 0 1 0,15262522,83,117686,16789430,1,5000000,10,322357
24089,2024/6/6,3 3 1 1 3 3 3 1 3 3 3 3 3 0,12186744,125524,62,32197028,3203,5290,49593,124
24090,2024/6/7,0 0 1 0 0 3 1 3 1 0 1 1 3 3,10794444,75923,90,34006104,1194,12759,41941,155
24091,2024/6/9,1 0 1 0 3 3 3 0 1 1 3 3 1 1,17687642,976,11598,18065142,0,0,33,105106
24092,2024/6/12,3 3 3 3 3 3 1 3 3 1 1 1 3 0,14649714,268720,34,46176938,5502,5230,96545,91
24093,2024/6/13,1 1 0 3 3 0 3 1 3 3 3 0 3 3,15134180,4784,2024,20409190,10,914331,406,9651
24094,2024/6/16,0 3 3 3 0 3 3 0 3 3 0 1 3 3,19827860,23082,549,19952448,126,70942,2897,1322
24095,2024/6/18,1 3 1 1 3 0 1 3 0 1 0 3 0 0,16521734,168,62939,21618006,0,0,19,218455
24096,2024/6/22,3 3 3 1 3 1 1 1 3 0 0 1 1 3,21722138,4904,2834,37015520,20,1313390,625,11371
24097,2024/6/23,1 0 3 0 3 0 3 0 3 3 0 3 1 0,17295470,1908,5801,19470002,6,1453760,155,24117
24098,2024/6/26,0 1 0 1 1 0 1 1 3 3 3 1 0 0,16874320,1134,9523,39062416,5,3499992,170,44117
24099,2024/6/28,3 1 0 1 1 1 0 3 0 3 3 3 0 3,17296696,75,147598,19505514,0,0,8,468132
24100,2024/6/30,3 3 1 1 0 0 3 0 3 1 3 1 3 3,19632870,10935,1149,35287356,72,340933,2228,3040
24101,2024/7/3,3 1 3 3 1 0 0 3 0 1 0 0 1 3,17863134,2590,4414,24511712,18,610069,411,11450
24102,2024/7/5,0 1 3 0 3 0 3 3 0 3 3 3 3 0,14367524,12033,764,13916706,136,45843,2723,981
24103,2024/7/7,3 3 1 1 3 1 1 1 3 3 3 1 3 1,17944516,57926,198,18992422,2238,3801,21858,166
24104,2024/7/11,0 3 1 3 3 0 1 0 3 3 * 3 3 3,14789344,16598,570,16127640,138,52356,3890,796
24105,2024/7/11,0 0 3 0 1 0 0 0 3 3 3 0 3 0,13450910,1899,4533,13042662,4,1460778,162,15457
24106,2024/7/14,3 3 1 3 0 3 3 1 0 1 3 3 0 1,16539010,67,157984,16835704,0,0,9,359161
24107,2024/7/15,1 0 3 3 0 0 3 1 3 3 0 0 3 1,14671584,1662,5649,17240142,7,2180854,279,11864
24108,2024/7/18,3 1 1 0 1 0 1 3 1 3 0 3 3 1,13293622,445,19118,15659360,3,2338464,64,46978
24109,2024/7/26,3 1 0 3 3 1 1 0 0 3 0 * 3 3,15229150,168,58015,14289262,1,5000000,29,94604
24110,2024/7/26,0 0 0 3 3 3 3 3 3 0 3 3 3 1,13800618,128551,68,30694208,403,37599,10809,545
24111,2024/7/28,3 0 3 0 0 0 3 3 3 0 0 3 1 1,15515454,1565,6344,23247904,2,5000000,142,31433
24112,2024/7/29,0 0 3 3 0 3 0 3 3 1 3 3 1 3,15536982,3152,3154,20014818,12,781808,465,8264
24113,2024/7/31,1 0 3 0 3 3 0 3 3 3 1 3 0 3,14988618,33186,289,29129018,209,62439,8103,690
24114,2024/8/2,0 3 0 0 0 3 0 3 0 0 3 3 0 0,13390490,585284,14,24018762,23896,450,193548,23
24115,2024/8/4,3 0 1 3 0 3 0 3 1 3 0 0 3 3,14470986,8411,1101,15030418,79,85235,1869,1544
24116,2024/8/8,1 3 3 1 0 1 3 1 1 3 3 3 3 0,14124858,109,82934,16050056,0,0,8,385201
24117,2024/8/9,3 0 0 0 1 0 3 3 1 3 1 0 0 1,14342826,1090,8421,21040814,6,2769451,213,18966
24118,2024/8/10,1 0 3 0 1 3 3 0 3 0 3 0 3 1,13093190,1245,6730,12106936,6,903984,173,13436
24119,2024/8/11,0 0 1 1 3 0 3 0 3 1 0 3 0 1,12971974,275,30189,11909826,2,2667801,32,71458
24120,2024/8/12,3 3 0 3 0 3 0 1 3 3 3 3 1 0,15061062,1724,5591,15941792,8,892740,284,10777
